,ps,pwv,ozone,TOTEXTTAU,TOTANGSTR,TOTSCATAU,TAUTOT,TAUHGH,TAUMID,TAULOW
2017-05-11 11:00:00,78149.1875,11.0854139328,262.039855957,,,,,,,
2017-05-11 11:30:00,,,,0.0328179746866,1.22867619991,0.0316498056054,29.0859375,0.0705566480756,8.265625,20.75
2017-05-11 12:00:00,78176.0546875,11.2300024033,259.893310547,,,,,,,
2017-05-11 12:30:00,,,,0.0345279276371,1.22345709801,0.0333596877754,29.6640625,0.0466766469181,10.63671875,18.9765625
2017-05-11 13:00:00,78203.6796875,11.3241510391,258.788574219,,,,,,,
2017-05-11 13:30:00,,,,0.0349315591156,1.22634494305,0.0337627530098,30.4062519073,0.959960997105,13.94140625,15.50390625
2017-05-11 14:00:00,78241.453125,11.3479242325,257.888336182,,,,,,,
2017-05-11 14:30:00,,,,0.0347259603441,1.2340747118,0.0335848927498,27.9453125,0.0,15.50390625,12.4414072037
2017-05-11 15:00:00,78275.734375,11.4579515457,257.10925293,,,,,,,
2017-05-11 15:30:00,,,,0.0377514958382,1.22513079643,0.0365964397788,29.1875019073,0.0,16.5234375,12.66796875
2017-05-11 16:00:00,78283.0,11.665096283,255.138671875,,,,,,,
2017-05-11 16:30:00,,,,0.0426083058119,1.201826334,0.041406173259,25.109375,0.259033232927,14.16796875,10.6796875
2017-05-11 17:00:00,78293.859375,11.8130750656,254.351806641,,,,,,,
2017-05-11 17:30:00,,,,0.0462295114994,1.17351615429,0.0450062565506,26.234375,0.0277710091323,14.609375,11.59375
2017-05-11 18:00:00,78271.9296875,12.0471668243,254.447265625,,,,,,,
2017-05-11 18:30:00,,,,0.0757955908775,0.958793103695,0.0745260566473,28.296875,0.133728042245,15.24609375,12.9179697037
2017-05-11 19:00:00,78249.328125,12.340259552,253.599761963,,,,,,,
2017-05-11 19:30:00,,,,0.0644955486059,0.999850273132,0.0632900297642,31.8671875,1.216796875,14.625,16.0234375
2017-05-11 20:00:00,78237.4375,12.4295291901,253.06048584,,,,,,,
2017-05-11 20:30:00,,,,0.0497927218676,1.00524199009,0.0486290827394,33.8125,1.91650390625,15.5859375,16.3203125
2017-05-11 21:00:00,78235.8359375,12.4251432419,253.298156738,,,,,,,
2017-05-11 21:30:00,,,,0.0674782693386,1.08795547485,0.0663118213415,32.46875,0.54833984375,16.890625,15.02734375
2017-05-11 22:00:00,78226.078125,12.378452301,254.287231445,,,,,,,
2017-05-11 22:30:00,,,,0.0603740140796,1.10840260983,0.0592047981918,33.359375,0.893798828125,17.75,14.7187519073
2017-05-11 23:00:00,78233.21875,12.2142705917,255.934936523,,,,,,,
2017-05-11 23:30:00,,,,0.0530710630119,1.13738882542,0.0518769025803,30.3671875,0.683837890625,17.0625,12.62109375
2017-05-12 00:00:00,78242.09375,11.8974561691,258.832336426,,,,,,,
2017-05-12 00:30:00,,,,0.0538594946265,1.20446574688,0.0526463538408,32.921875,2.8369140625,16.9296875,13.1562509537
2017-05-12 01:00:00,78238.71875,11.4361133575,261.567504883,,,,,,,
2017-05-12 01:30:00,,,,0.0461682640016,1.24372076988,0.0449786446989,32.375,2.109375,15.1289072037,15.12890625
2017-05-12 02:00:00,78220.9140625,11.1234588623,262.299255371,,,,,,,
2017-05-12 02:30:00,,,,0.043331541121,1.24608826637,0.0421519726515,30.609375,1.74169921875,15.2539072037,13.61328125
2017-05-12 03:00:00,78205.296875,11.080573082,259.899841309,,,,,,,
2017-05-12 03:30:00,,,,0.0457450412214,1.23493146896,0.0445571392775,28.03125,1.2978515625,12.67578125,14.0625
2017-05-12 04:00:00,78185.609375,11.1861467361,258.336517334,,,,,,,
2017-05-12 04:30:00,,,,0.0453824289143,1.22206830978,0.0442053973675,30.6640625,0.670898556709,14.046875,15.9453125
2017-05-12 05:00:00,78165.75,11.2444200516,258.784545898,,,,,,,
2017-05-12 05:30:00,,,,0.0429936945438,1.22701442242,0.041852530092,32.046875,1.03857433796,15.0234375,15.9882822037
2017-05-12 06:00:00,78144.515625,11.1849946976,258.89944458,,,,,,,
2017-05-12 06:30:00,,,,0.0407259985805,1.23599684238,0.0396075770259,31.3984375,1.32763671875,14.24609375,15.8203134537
2017-05-12 07:00:00,78108.1640625,11.0744848251,260.365539551,,,,,,,
2017-05-12 07:30:00,,,,0.0382686890662,1.23867082596,0.0371761843562,31.5546875,1.54248046875,14.92578125,15.0859384537
2017-05-12 08:00:00,78057.828125,11.0146446228,264.308105469,,,,,,,
2017-05-12 08:30:00,,,,0.0357966087759,1.25311672688,0.0347525365651,27.9140625,1.3330078125,12.97265625,13.60546875
2017-05-12 09:00:00,78021.6015625,10.9041061401,267.379272461,,,,,,,
2017-05-12 09:30:00,,,,0.0313030481339,1.27226901054,0.0303589329123,23.7734375,0.741455078125,9.3359375,13.6953134537
2017-05-12 10:00:00,78025.6796875,10.7784881592,268.119476318,,,,,,,
2017-05-12 10:30:00,,,,0.0249100364745,1.30701315403,0.0240586940199,24.6328125,1.4052734375,8.64453125,14.5781259537
2017-05-12 11:00:00,78057.5234375,10.453950882,271.033569336,,,,,,,
2017-05-12 11:30:00,,,,0.0247883088887,1.32025003433,0.023939890787,27.9609375,1.16357421875,8.03515625,18.765625
2017-05-12 12:00:00,78079.921875,10.5865879059,273.119537354,,,,,,,
2017-05-12 12:30:00,,,,0.0256247632205,1.33844292164,0.024783603847,29.3203125,1.30712890625,8.96875,19.0390625
2017-05-12 13:00:00,78069.640625,10.7504243851,274.008911133,,,,,,,
2017-05-12 13:30:00,,,,0.0251201409847,1.36108922958,0.0242897197604,28.7890625,0.866699337959,9.80859375,18.1171875
2017-05-12 14:00:00,78054.578125,10.7892160416,274.583679199,,,,,,,
2017-05-12 14:30:00,,,,0.0255733206868,1.35962319374,0.0247591156512,23.671875,1.208984375,10.61328125,11.84765625
2017-05-12 15:00:00,78049.7265625,10.9022407532,274.241546631,,,,,,,
2017-05-12 15:30:00,,,,0.0287228953093,1.35237681866,0.0278682429343,25.4765625,2.3466796875,11.15625,11.9726572037
2017-05-12 16:00:00,78023.96875,10.7342214584,274.168792725,,,,,,,
2017-05-12 16:30:00,,,,0.032745577395,1.38196194172,0.0318197198212,50.671875,2.7197265625,9.35546875,38.59375
2017-05-12 17:00:00,77994.5625,10.4841156006,274.21975708,,,,,,,
2017-05-12 17:30:00,,,,0.038797263056,1.40105247498,0.0378112532198,82.1875,2.9140625,7.986328125,71.3125
2017-05-12 18:00:00,77982.1640625,10.8982610703,274.520050049,,,,,,,
2017-05-12 18:30:00,,,,0.055739145726,1.32735550404,0.0546236820519,60.09375,3.693359375,10.734375,45.671875
2017-05-12 19:00:00,77993.84375,11.6680202484,275.034820557,,,,,,,
2017-05-12 19:30:00,,,,0.0810580477118,1.2646882534,0.0797405391932,45.625,4.65625,13.0703125,27.9062519073
2017-05-12 20:00:00,78013.90625,12.0394506454,275.40826416,,,,,,,
2017-05-12 20:30:00,,,,0.0850002318621,1.20126783848,0.0834759473801,42.3125,5.33203125,15.7578125,21.21875
2017-05-12 21:00:00,78038.921875,11.9378499985,276.67477417,,,,,,,
2017-05-12 21:30:00,,,,0.077837459743,1.1613599062,0.0761244222522,33.96875,4.3671875,16.21875,13.375
2017-05-12 22:00:00,78043.8828125,11.5190391541,279.97567749,,,,,,,
2017-05-12 22:30:00,,,,0.0589504055679,1.11727893353,0.0572442859411,40.765625,2.70703125,14.5,23.5625
2017-05-12 23:00:00,78058.9921875,11.1625795364,284.188659668,,,,,,,
2017-05-12 23:30:00,,,,0.0459100268781,1.08682072163,0.0443257316947,57.3125,1.31982421875,12.05859375,43.9375
2017-05-13 00:00:00,78096.2734375,11.063662529,287.094360352,,,,,,,
2017-05-13 00:30:00,,,,0.0382067300379,1.07872653008,0.0367490388453,55.890625,0.58569341898,10.67578125,44.625
2017-05-13 01:00:00,78133.0234375,10.9882364273,287.895477295,,,,,,,
2017-05-13 01:30:00,,,,0.0332779735327,1.10715711117,0.0319780409336,60.21875,0.320434600115,9.7578125,50.15625
2017-05-13 02:00:00,78157.3359375,11.0225105286,284.87399292,,,,,,,
2017-05-13 02:30:00,,,,0.0278135053813,1.15091180801,0.0266793537885,18.90625,0.286987394094,10.53515625,8.0859375
2017-05-13 03:00:00,78183.6953125,11.182144165,281.410949707,,,,,,,
2017-05-13 03:30:00,,,,0.0228219069541,1.20860671997,0.0218311920762,19.2578125,0.210327208042,10.08984375,8.95703125
2017-05-13 04:00:00,78230.328125,11.244269371,279.47277832,,,,,,,
2017-05-13 04:30:00,,,,0.0203094426543,1.26379621029,0.0193853490055,18.484375,0.186706572771,5.6953125,12.60546875
2017-05-13 05:00:00,78279.953125,11.0798120499,275.803466797,,,,,,,
2017-05-13 05:30:00,,,,0.0188467781991,1.31183624268,0.0179545823485,11.50390625,0.0123978210613,2.0166015625,9.47656345367
2017-05-13 06:00:00,78317.6796875,10.4977216721,269.072296143,,,,,,,
2017-05-13 06:30:00,,,,0.0163655132055,1.34345149994,0.015504851006,3.54687523842,0.0,0.70947265625,2.83789086342
2017-05-13 07:00:00,78322.21875,9.60713768005,264.938110352,,,,,,,
2017-05-13 07:30:00,,,,0.0139585211873,1.37922120094,0.0131065957248,0.557617366314,0.0,0.385254025459,0.172485530376
2017-05-13 08:00:00,78307.046875,8.82993221283,263.562408447,,,,,,,
2017-05-13 08:30:00,,,,0.0133416792378,1.41112494469,0.0124716144055,0.203918635845,0.0,0.0544434450567,0.14947527647
2017-05-13 09:00:00,78321.1171875,8.16206741333,263.794464111,,,,,,,
2017-05-13 09:30:00,,,,0.0132334893569,1.42130291462,0.0123586598784,0.500488340855,0.0,0.0,0.500488340855
2017-05-13 10:00:00,78361.578125,7.47274923325,262.737335205,,,,,,,
2017-05-13 10:30:00,,,,0.0131843453273,1.43469178677,0.0123134739697,0.170837759972,0.0,0.0,0.170837789774
2017-05-13 11:00:00,78447.5859375,7.13505792618,261.538848877,,,,,,,
2017-05-13 11:30:00,,,,0.0128238536417,1.45898222923,0.0119661847129,0.0,0.0,0.0,0.0
2017-05-13 12:00:00,78513.265625,6.70566940308,260.840759277,,,,,,,
2017-05-13 12:30:00,,,,0.012105954811,1.48554623127,0.0112632894889,0.0,0.0,0.0,0.0
2017-05-13 13:00:00,78534.9765625,6.14737796783,261.210571289,,,,,,,
2017-05-13 13:30:00,,,,0.0117861088365,1.50512218475,0.0109568685293,0.0,0.0,0.0,0.0
2017-05-13 14:00:00,78542.8046875,5.68670272827,261.663909912,,,,,,,
2017-05-13 14:30:00,,,,0.0125942099839,1.5135371685,0.0117531884462,0.0,0.0,0.0,0.0
2017-05-13 15:00:00,78593.796875,5.74754333496,262.105743408,,,,,,,
2017-05-13 15:30:00,,,,0.0167486015707,1.44344782829,0.0158046465367,0.0,0.0,0.0,0.0
2017-05-13 16:00:00,78628.515625,6.18931055069,261.364685059,,,,,,,
2017-05-13 16:30:00,,,,0.0190388448536,1.46920967102,0.0181015655398,0.0,0.0,0.0,0.0
2017-05-13 17:00:00,78630.5703125,6.9338312149,260.071533203,,,,,,,
2017-05-13 17:30:00,,,,0.0208415854722,1.48964500427,0.0198990181088,3.4765625,0.0,1.09277355671,2.3837890625
2017-05-13 18:00:00,78633.7734375,7.63928127289,258.891113281,,,,,,,
2017-05-13 18:30:00,,,,0.0217911191285,1.60529172421,0.0209039822221,2.701171875,0.0189819354564,0.0,2.68261766434
2017-05-13 19:00:00,78620.3203125,7.8856678009,257.877685547,,,,,,,
2017-05-13 19:30:00,,,,0.0244499817491,1.58187055588,0.0235216654837,0.434326499701,0.186096206307,0.0,0.248230323195
2017-05-13 20:00:00,78612.03125,7.79406881332,256.847106934,,,,,,,
2017-05-13 20:30:00,,,,0.0259827654809,1.54256868362,0.0250244382769,0.333740353584,0.333740323782,0.0,0.0
2017-05-13 21:00:00,78612.71875,7.63018035889,255.771148682,,,,,,,
2017-05-13 21:30:00,,,,0.0263226348907,1.47269821167,0.0253140330315,0.516113698483,0.510009765625,0.0,0.00601463904604
2017-05-13 22:00:00,78588.828125,7.32168674469,254.970794678,,,,,,,
2017-05-13 22:30:00,,,,0.0251520723104,1.42430901527,0.0241321921349,1.29296898842,1.29296875,0.0,0.0
2017-05-13 23:00:00,78576.953125,6.80592727661,254.735748291,,,,,,,
2017-05-13 23:30:00,,,,0.0244834106416,1.38224470615,0.023437064141,3.091796875,3.091796875,0.0,0.0
2017-05-14 00:00:00,78578.453125,6.45036411285,254.25579834,,,,,,,
2017-05-14 00:30:00,,,,0.0253168549389,1.3611651659,0.0242148935795,3.2255859375,3.2255859375,0.0,0.0
2017-05-14 01:00:00,78586.4375,6.51093292236,254.121032715,,,,,,,
2017-05-14 01:30:00,,,,0.0258903000504,1.38503789902,0.024728294462,1.06298828125,1.06298828125,0.0,0.0
2017-05-14 02:00:00,78596.1484375,6.72990751266,253.864379883,,,,,,,
2017-05-14 02:30:00,,,,0.0274448953569,1.38696229458,0.026228396222,0.272827535868,0.27282717824,0.0,0.0
2017-05-14 03:00:00,78576.3828125,7.01727390289,253.944854736,,,,,,,
2017-05-14 03:30:00,,,,0.0303780455142,1.36884653568,0.0290849767625,0.734131336212,0.734130859375,0.0,0.0
2017-05-14 04:00:00,78564.4921875,7.54626274109,254.148834229,,,,,,,
2017-05-14 04:30:00,,,,0.0332298502326,1.35600316525,0.0318866744637,0.807617366314,0.8076171875,0.0,0.0
2017-05-14 05:00:00,78549.765625,7.88953971863,254.160797119,,,,,,,
2017-05-14 05:30:00,,,,0.0353483706713,1.34904944897,0.0339496545494,0.546386837959,0.54638671875,0.0,0.0
2017-05-14 06:00:00,78533.4296875,7.94935274124,254.122131348,,,,,,,
2017-05-14 06:30:00,,,,0.0377710647881,1.34135651588,0.0363368466496,0.581543028355,0.58154296875,0.0,0.0
2017-05-14 07:00:00,78534.3515625,8.02464485168,253.386535645,,,,,,,
2017-05-14 07:30:00,,,,0.0402221269906,1.33187747002,0.0387754067779,0.534180819988,0.5341796875,0.0,0.0
2017-05-14 08:00:00,78541.609375,8.15878868103,252.755493164,,,,,,,
2017-05-14 08:30:00,,,,0.042735401541,1.31916093826,0.0412652865052,0.629394769669,0.629394590855,0.0,0.0
2017-05-14 09:00:00,78528.7578125,8.29517269135,252.648468018,,,,,,,
2017-05-14 09:30:00,,,,0.044206853956,1.31683599949,0.0427561327815,1.49804759026,1.498046875,0.0,0.0
2017-05-14 10:00:00,78511.6484375,8.18568992615,253.02633667,,,,,,,
2017-05-14 10:30:00,,,,0.0414984934032,1.33394658566,0.0400803759694,2.37890648842,2.37890625,0.0,0.0
2017-05-14 11:00:00,78501.171875,7.95316267014,253.058258057,,,,,,,
2017-05-14 11:30:00,,,,0.0380878299475,1.35389637947,0.0366851240396,1.40576171875,1.40576171875,0.0,0.0
2017-05-14 12:00:00,78543.8828125,7.85364055634,252.461517334,,,,,,,
2017-05-14 12:30:00,,,,0.0374136343598,1.37015867233,0.0360325910151,0.38269123435,0.382690429688,0.0,0.0
2017-05-14 13:00:00,78585.8671875,7.7716960907,252.669586182,,,,,,,
2017-05-14 13:30:00,,,,0.03763724491,1.39003837109,0.0362574383616,0.671143531799,0.590087890625,0.0810852274299,0.0
2017-05-14 14:00:00,78621.65625,7.83621883392,252.606536865,,,,,,,
2017-05-14 14:30:00,,,,0.0404324196279,1.40118443966,0.039036758244,2.37890625,1.35546875,1.0234375,0.0
2017-05-14 15:00:00,78657.046875,8.10773658752,253.083404541,,,,,,,
2017-05-14 15:30:00,,,,0.0535316690803,1.23486864567,0.051938097924,6.27734422684,1.80761730671,4.470703125,0.0
2017-05-14 16:00:00,78673.2421875,8.52122306824,253.810943604,,,,,,,
2017-05-14 16:30:00,,,,0.0605412945151,1.27840018272,0.0589171946049,9.73046875,1.22607421875,8.50390625,0.0
2017-05-14 17:00:00,78662.5546875,8.70819282532,254.854675293,,,,,,,
2017-05-14 17:30:00,,,,0.0653841495514,1.31466138363,0.0637411400676,7.10937547684,0.125366210938,6.982421875,0.0
2017-05-14 18:00:00,78649.9140625,8.67261123657,255.972320557,,,,,,,
2017-05-14 18:30:00,,,,0.0486420206726,1.27940165997,0.0471950732172,3.41894578934,0.0,3.4189453125,0.0
2017-05-14 19:00:00,78666.6328125,8.44183063507,257.356140137,,,,,,,
2017-05-14 19:30:00,,,,0.0455701686442,1.30263543129,0.04418746382,0.656494557858,0.0,0.656494259834,0.0
2017-05-14 20:00:00,78680.625,7.85943222046,259.329559326,,,,,,,
2017-05-14 20:30:00,,,,0.0415584892035,1.30607461929,0.0402009561658,0.0,0.0,0.0,0.0
2017-05-14 21:00:00,78683.21875,7.20267868042,260.91696167,,,,,,,
2017-05-14 21:30:00,,,,0.0391862504184,1.30262815952,0.0378574207425,0.0,0.0,0.0,0.0
2017-05-14 22:00:00,78670.171875,6.73312807083,261.121856689,,,,,,,
2017-05-14 22:30:00,,,,0.0346683636308,1.31297588348,0.0333689451218,0.0,0.0,0.0,0.0
2017-05-14 23:00:00,78670.4765625,6.25224733353,262.687591553,,,,,,,
2017-05-14 23:30:00,,,,0.0294535160065,1.34274733067,0.0281902831048,0.0,0.0,0.0,0.0
2017-05-15 00:00:00,78702.6875,5.76185703278,263.044311523,,,,,,,
2017-05-15 00:30:00,,,,0.025551751256,1.36441469193,0.0243087653071,0.0,0.0,0.0,0.0
2017-05-15 01:00:00,78717.796875,5.20321655273,263.093017578,,,,,,,
2017-05-15 01:30:00,,,,0.0224715974182,1.36699104309,0.0212494228035,0.0,0.0,0.0,0.0
2017-05-15 02:00:00,78712.1953125,4.60908079147,263.91027832,,,,,,,
2017-05-15 02:30:00,,,,0.0198666825891,1.35687971115,0.0186873823404,0.0,0.0,0.0,0.0
2017-05-15 03:00:00,78686.9375,4.0299077034,265.698120117,,,,,,,
2017-05-15 03:30:00,,,,0.0178198199719,1.3401273489,0.0166715998203,0.0,0.0,0.0,0.0
2017-05-15 04:00:00,78670.4296875,3.53119444847,266.327514648,,,,,,,
2017-05-15 04:30:00,,,,0.0161394346505,1.32391285896,0.0150276124477,0.0,0.0,0.0,0.0
2017-05-15 05:00:00,78649.0,3.08835959435,263.902832031,,,,,,,
2017-05-15 05:30:00,,,,0.014548799023,1.31459248066,0.013507688418,0.0,0.0,0.0,0.0
2017-05-15 06:00:00,78628.484375,2.74487781525,261.037414551,,,,,,,
2017-05-15 06:30:00,,,,0.0133838318288,1.3102864027,0.0124087845907,0.0,0.0,0.0,0.0
2017-05-15 07:00:00,78599.4375,2.52751708031,259.240478516,,,,,,,
2017-05-15 07:30:00,,,,0.0124798147008,1.31374192238,0.0115512739867,0.0,0.0,0.0,0.0
2017-05-15 08:00:00,78549.71875,2.26887083054,257.285736084,,,,,,,
2017-05-15 08:30:00,,,,0.0116611700505,1.32583987713,0.0107833854854,0.0,0.0,0.0,0.0
2017-05-15 09:00:00,78537.0078125,2.08761000633,255.79486084,,,,,,,
2017-05-15 09:30:00,,,,0.0114187691361,1.33693993092,0.0105692986399,0.00703512458131,0.00703622912988,0.0,0.0
2017-05-15 10:00:00,78542.75,1.96811807156,254.123413086,,,,,,,
2017-05-15 10:30:00,,,,0.0112968338653,1.32869124413,0.0104676317424,0.0406819656491,0.0406799688935,0.0,0.0
2017-05-15 11:00:00,78552.8203125,1.87107777596,253.68347168,,,,,,,
2017-05-15 11:30:00,,,,0.0111275976524,1.32290542126,0.0102983471006,0.118225648999,0.118225120008,0.0,0.0
2017-05-15 12:00:00,78593.75,1.88163411617,252.608062744,,,,,,,
2017-05-15 12:30:00,,,,0.0113046746701,1.32217049599,0.010468265973,0.27807623148,0.278076171875,0.0,0.0
2017-05-15 13:00:00,78607.203125,1.91228282452,252.239349365,,,,,,,
2017-05-15 13:30:00,,,,0.0123139880598,1.31110405922,0.0114540690556,0.64233404398,0.64233404398,0.0,0.0
2017-05-15 14:00:00,78641.78125,2.1226568222,252.735992432,,,,,,,
2017-05-15 14:30:00,,,,0.0141665954143,1.30116283894,0.0132623733953,1.25585949421,1.255859375,0.0,0.0
2017-05-15 15:00:00,78651.5390625,2.47755122185,253.852661133,,,,,,,
2017-05-15 15:30:00,,,,0.022918170318,1.07633304596,0.0214161332697,1.18212890625,1.18212890625,0.0,0.0
2017-05-15 16:00:00,78648.828125,3.12305426598,253.769561768,,,,,,,
2017-05-15 16:30:00,,,,0.0278344117105,1.1274305582,0.0261949189007,2.09960985184,2.03515625,0.0643620342016,0.0
2017-05-15 17:00:00,78636.3828125,4.29385614395,253.021362305,,,,,,,
2017-05-15 17:30:00,,,,0.0363569371402,1.19402253628,0.0345126539469,5.41015672684,4.466796875,0.94409185648,0.0
2017-05-15 18:00:00,78598.0078125,5.65118598938,252.157897949,,,,,,,
2017-05-15 18:30:00,,,,0.0450858473778,1.26142168045,0.0431310683489,6.74804735184,5.666015625,1.08349633217,0.0
2017-05-15 19:00:00,78576.9140625,6.54784345627,251.197265625,,,,,,,
2017-05-15 19:30:00,,,,0.0495920777321,1.29723477364,0.0476278737187,7.80078172684,6.720703125,1.07861351967,0.0
2017-05-15 20:00:00,78556.1171875,6.80161762238,250.880187988,,,,,,,
2017-05-15 20:30:00,,,,0.0475261509418,1.32140183449,0.0456493571401,6.5,6.099609375,0.399902373552,0.0
2017-05-15 21:00:00,78532.359375,6.37209177017,251.119781494,,,,,,,
2017-05-15 21:30:00,,,,0.0427359603345,1.33493757248,0.0409404039383,5.2578125,5.2578125,0.0,0.0
2017-05-15 22:00:00,78503.2421875,5.76680278778,252.420074463,,,,,,,
2017-05-15 22:30:00,,,,0.0401555970311,1.33888995647,0.0383632965386,3.12304711342,3.12304711342,0.0,0.0
2017-05-15 23:00:00,78488.8515625,5.65582084656,254.558898926,,,,,,,
2017-05-15 23:30:00,,,,0.0395662561059,1.34791314602,0.0377163365483,0.429077327251,0.429077208042,0.0,0.0
2017-05-16 00:00:00,78488.375,5.84091854095,256.024932861,,,,,,,
2017-05-16 00:30:00,,,,0.0416983254254,1.35326170921,0.0397725477815,0.0855413153768,0.00882340967655,0.0,0.0767218098044
2017-05-16 01:00:00,78496.578125,6.03176736832,257.784515381,,,,,,,
2017-05-16 01:30:00,,,,0.0466799363494,1.34781420231,0.0446918457747,0.620605826378,0.0,0.0,0.620605587959
2017-05-16 02:00:00,78517.078125,6.17760944366,259.817810059,,,,,,,
2017-05-16 02:30:00,,,,0.0496893115342,1.32969343662,0.0476678982377,1.22070324421,0.0277328509837,0.0,1.1928716898
2017-05-16 03:00:00,78525.5,6.10468816757,261.212097168,,,,,,,
2017-05-16 03:30:00,,,,0.0496363304555,1.31472218037,0.0476861968637,0.860840320587,0.0518188625574,0.0,0.80908292532
2017-05-16 04:00:00,78519.875,5.95623016357,261.071807861,,,,,,,
2017-05-16 04:30:00,,,,0.0454392209649,1.31893217564,0.0435953475535,0.223327696323,0.0329895094037,0.0,0.190307676792
2017-05-16 05:00:00,78508.171875,6.02482271194,260.154602051,,,,,,,
2017-05-16 05:30:00,,,,0.0430568344891,1.32198619843,0.041304603219,0.0438538007438,0.0438539087772,0.0,0.0
2017-05-16 06:00:00,78498.765625,6.26289415359,258.719726562,,,,,,,
2017-05-16 06:30:00,,,,0.0433512441814,1.31344044209,0.0416492857039,0.027099955827,0.0258407797664,0.0,0.00126158143394
2017-05-16 07:00:00,78476.78125,6.27136707306,257.880889893,,,,,,,
2017-05-16 07:30:00,,,,0.0415143184364,1.29932224751,0.0398644506931,0.00259402603842,0.0,0.0,0.00259422953241
2017-05-16 08:00:00,78448.2421875,6.08151102066,257.704589844,,,,,,,
2017-05-16 08:30:00,,,,0.0383646078408,1.28293430805,0.0367770493031,0.0,0.0,0.0,0.0
2017-05-16 09:00:00,78421.390625,5.81861448288,258.772094727,,,,,,,
2017-05-16 09:30:00,,,,0.0364209860563,1.26959109306,0.0348938554525,0.0,0.0,0.0,0.0
2017-05-16 10:00:00,78422.6953125,5.78641033173,260.270935059,,,,,,,
2017-05-16 10:30:00,,,,0.0362147949636,1.26477742195,0.0347238369286,0.0,0.0,0.0,0.0
2017-05-16 11:00:00,78457.4921875,5.81965112686,261.6300354,,,,,,,
2017-05-16 11:30:00,,,,0.0369734950364,1.25702810287,0.03549419716,0.0262985788286,0.0,0.0,0.026299469173
2017-05-16 12:00:00,78508.4140625,5.88268947601,261.765075684,,,,,,,
2017-05-16 12:30:00,,,,0.0384418331087,1.25487732887,0.0369752198458,0.147033989429,0.0,0.0,0.147033825517
2017-05-16 13:00:00,78549.6640625,5.9053401947,262.066223145,,,,,,,
2017-05-16 13:30:00,,,,0.0387321971357,1.27090418339,0.0372647941113,0.186340510845,0.0,0.0,0.186341777444
2017-05-16 14:00:00,78577.953125,5.99054813385,261.990997314,,,,,,,
2017-05-16 14:30:00,,,,0.0388447195292,1.30495631695,0.0373907275498,1.27099621296,0.0,0.0,1.27099645138
2017-05-16 15:00:00,78574.75,6.07701158524,262.036071777,,,,,,,
2017-05-16 15:30:00,,,,0.0419710949063,1.3003257513,0.0403783917427,0.0232850257307,0.0,0.0,0.0232852436602
2017-05-16 16:00:00,78549.4375,6.25710105896,261.754425049,,,,,,,
2017-05-16 16:30:00,,,,0.0462583042681,1.34526669979,0.0446660481393,1.66308629513,0.0,0.0,1.66308617592
2017-05-16 17:00:00,78515.78125,6.6725692749,261.98236084,,,,,,,
2017-05-16 17:30:00,,,,0.0541139133275,1.36194372177,0.0524618476629,2.25000023842,0.0,0.0,2.25000023842
2017-05-16 18:00:00,78485.515625,7.20368242264,262.303436279,,,,,,,
2017-05-16 18:30:00,,,,0.0635131746531,1.21782875061,0.061741001904,1.5068359375,0.0,0.0,1.50683617592
2017-05-16 19:00:00,78465.4609375,7.54594945908,262.259216309,,,,,,,
2017-05-16 19:30:00,,,,0.0663016065955,1.29903280735,0.0645600259304,1.45605516434,0.0,0.0,1.45605528355
2017-05-16 20:00:00,78450.7265625,7.67949724197,261.535308838,,,,,,,
2017-05-16 20:30:00,,,,0.0631009712815,1.34251046181,0.061423279345,1.51416027546,0.0,0.0,1.51416051388
2017-05-16 21:00:00,78435.953125,7.63139152527,260.334320068,,,,,,,
2017-05-16 21:30:00,,,,0.063436254859,1.35576474667,0.0618068128824,1.77490234375,0.0,0.0,1.77490234375
2017-05-16 22:00:00,78414.96875,7.30955982208,259.763824463,,,,,,,
2017-05-16 22:30:00,,,,0.0597889386117,1.35491967201,0.0582537911832,1.85351574421,0.0,0.0,1.85351574421
2017-05-16 23:00:00,78397.640625,6.75175857544,260.182006836,,,,,,,
2017-05-16 23:30:00,,,,0.0476793311536,1.35603320599,0.0462526790798,1.55126976967,0.0,0.0,1.55126988888
2017-05-17 00:00:00,78381.0,6.12296533585,259.838134766,,,,,,,
2017-05-17 00:30:00,,,,0.041234139353,1.35667514801,0.0398867614567,1.04687523842,0.0,0.0,1.04687511921
2017-05-17 01:00:00,78373.2734375,5.69931364059,259.437805176,,,,,,,
2017-05-17 01:30:00,,,,0.0386435426772,1.35749685764,0.0373267270625,0.876953482628,0.0,0.0,0.876953482628
2017-05-17 02:00:00,78372.7578125,5.54211091995,259.624694824,,,,,,,
2017-05-17 02:30:00,,,,0.0365787781775,1.35994875431,0.0352771282196,1.00878930092,0.0,0.0,1.00878930092
2017-05-17 03:00:00,78374.796875,5.53917455673,260.702941895,,,,,,,
2017-05-17 03:30:00,,,,0.0400425978005,1.36760365963,0.0387415215373,1.2451171875,0.0,0.0,1.24511754513
2017-05-17 04:00:00,78370.421875,5.59706449509,262.411346436,,,,,,,
2017-05-17 04:30:00,,,,0.0448340363801,1.37972772121,0.0435016267002,1.38525402546,0.0,0.0,1.38525402546
2017-05-17 05:00:00,78349.9140625,5.69049739838,263.69543457,,,,,,,
2017-05-17 05:30:00,,,,0.0466056354344,1.38896369934,0.0452551618218,1.40722668171,0.0,0.0,1.40722668171
