time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2022-01-01 00:30:00,1.3406534,0.038421262,0.03551825
2022-01-01 01:30:00,1.3922547,0.03519591,0.03242708
2022-01-01 02:30:00,1.4302061,0.032950636,0.030263485
2022-01-01 03:30:00,1.4433285,0.03111764,0.028493786
2022-01-01 04:30:00,1.4514321,0.029195128,0.026646491
2022-01-01 05:30:00,1.4548324,0.027861949,0.02539164
2022-01-01 06:30:00,1.4581575,0.027541187,0.025101809
2022-01-01 07:30:00,1.4652141,0.027644202,0.025192382
2022-01-01 08:30:00,1.4696828,0.027535854,0.02507585
2022-01-01 09:30:00,1.4735898,0.027078172,0.024641702
2022-01-01 10:30:00,1.4783384,0.026781451,0.024383293
2022-01-01 11:30:00,1.4834251,0.02683798,0.024500411
2022-01-01 12:30:00,1.4664446,0.027971607,0.025666486
2022-01-01 13:30:00,1.4157279,0.031262204,0.028914124
2022-01-01 14:30:00,1.3677251,0.036564358,0.034097183
2022-01-01 15:30:00,1.3287116,0.03705329,0.035267334
2022-01-01 16:30:00,1.307107,0.042267192,0.040559664
2022-01-01 17:30:00,1.2917194,0.046547692,0.044840302
2022-01-01 18:30:00,1.2960682,0.046721675,0.04535543
2022-01-01 19:30:00,1.2866541,0.045096323,0.04366834
2022-01-01 20:30:00,1.2780383,0.042040173,0.040546674
2022-01-01 21:30:00,1.2738738,0.039134502,0.03756971
2022-01-01 22:30:00,1.2717773,0.036321748,0.034703474
2022-01-01 23:30:00,1.2729738,0.03355524,0.031900033
2022-01-02 00:30:00,1.2785305,0.03074187,0.029059628
2022-01-02 01:30:00,1.2989604,0.028139412,0.026447326
2022-01-02 02:30:00,1.3141488,0.02659185,0.024906384
2022-01-02 03:30:00,1.3216019,0.026321609,0.02461264
2022-01-02 04:30:00,1.325522,0.026809366,0.02506276
2022-01-02 05:30:00,1.328421,0.02690238,0.02512707
2022-01-02 06:30:00,1.3318223,0.026252856,0.024465717
2022-01-02 07:30:00,1.3391131,0.025234189,0.02343741
2022-01-02 08:30:00,1.3500276,0.024432827,0.022625798
2022-01-02 09:30:00,1.3594831,0.024143312,0.022313295
2022-01-02 10:30:00,1.3711473,0.024261167,0.022386916
2022-01-02 11:30:00,1.3821355,0.024386844,0.02249981
2022-01-02 12:30:00,1.389942,0.02463319,0.022747759
2022-01-02 13:30:00,1.3938447,0.026217604,0.024326596
2022-01-02 14:30:00,1.3902438,0.029365748,0.02743147
2022-01-02 15:30:00,1.3784262,0.03611119,0.033765323
2022-01-02 16:30:00,1.3723098,0.041084144,0.038641833
2022-01-02 17:30:00,1.3642886,0.044517543,0.041934755
2022-01-02 18:30:00,1.3630126,0.04833779,0.045056775
2022-01-02 19:30:00,1.365375,0.045990456,0.04292276
2022-01-02 20:30:00,1.3662981,0.042712104,0.039819114
2022-01-02 21:30:00,1.3652548,0.038944088,0.03623012
2022-01-02 22:30:00,1.3655438,0.035711583,0.033135165
2022-01-02 23:30:00,1.3664433,0.033399366,0.030915756
2022-01-03 00:30:00,1.3736844,0.031284902,0.02884284
2022-01-03 01:30:00,1.3878996,0.029470736,0.027067058
2022-01-03 02:30:00,1.3887997,0.029569056,0.027124906
2022-01-03 03:30:00,1.3773518,0.032260295,0.02964361
2022-01-03 04:30:00,1.3656256,0.035642195,0.032769877
2022-01-03 05:30:00,1.3621763,0.037997838,0.034913186
2022-01-03 06:30:00,1.3656693,0.03938103,0.036176734
2022-01-03 07:30:00,1.3722457,0.03954889,0.036342178
2022-01-03 08:30:00,1.3808014,0.038577333,0.035436124
2022-01-03 09:30:00,1.391811,0.03685588,0.03387396
2022-01-03 10:30:00,1.4049612,0.03514752,0.032320946
2022-01-03 11:30:00,1.4250358,0.034035265,0.03132537
2022-01-03 12:30:00,1.4488626,0.0330252,0.030425893
2022-01-03 13:30:00,1.4760648,0.032585394,0.030067543
2022-01-03 14:30:00,1.505756,0.033228785,0.030748015
2022-01-03 15:30:00,1.5065463,0.038922943,0.035760626
2022-01-03 16:30:00,1.5151109,0.041181464,0.03796909
2022-01-03 17:30:00,1.5083151,0.04301133,0.039778795
2022-01-03 18:30:00,1.4774618,0.045101833,0.04167414
2022-01-03 19:30:00,1.4532609,0.04519373,0.041875288
2022-01-03 20:30:00,1.4182329,0.044278063,0.041020725
2022-01-03 21:30:00,1.3834404,0.043042485,0.039748672
2022-01-03 22:30:00,1.357237,0.04073191,0.037551012
2022-01-03 23:30:00,1.3423742,0.03782339,0.034753762
2022-01-04 00:30:00,1.348175,0.034340296,0.031446036
2022-01-04 01:30:00,1.3756661,0.030708656,0.027985284
2022-01-04 02:30:00,1.4052321,0.02825154,0.025620788
2022-01-04 03:30:00,1.4223268,0.027092094,0.024514828
2022-01-04 04:30:00,1.433254,0.026294285,0.023756392
2022-01-04 05:30:00,1.4468113,0.02547435,0.022975368
2022-01-04 06:30:00,1.458812,0.02451426,0.022059878
2022-01-04 07:30:00,1.4682068,0.023600182,0.02119901
2022-01-04 08:30:00,1.4758704,0.022824755,0.020471543
2022-01-04 09:30:00,1.4846061,0.022361148,0.02004422
2022-01-04 10:30:00,1.4932519,0.022319179,0.020005766
2022-01-04 11:30:00,1.5043466,0.022504628,0.020189814
2022-01-04 12:30:00,1.5170652,0.022909112,0.02059184
2022-01-04 13:30:00,1.5254015,0.024597777,0.02225061
2022-01-04 14:30:00,1.531798,0.027770108,0.025346192
2022-01-04 15:30:00,1.4807125,0.03708409,0.033759803
2022-01-04 16:30:00,1.4764478,0.042291988,0.038804915
2022-01-04 17:30:00,1.4545206,0.047390256,0.043717835
2022-01-04 18:30:00,1.4188433,0.05054839,0.0467811
2022-01-04 19:30:00,1.387496,0.05220264,0.048444424
2022-01-04 20:30:00,1.3555726,0.05297396,0.049177445
2022-01-04 21:30:00,1.3300145,0.05328581,0.049449034
2022-01-04 22:30:00,1.3106354,0.053768814,0.049891397
2022-01-04 23:30:00,1.2948807,0.054735288,0.050817072
2022-01-05 00:30:00,1.2890347,0.056619022,0.052631002
2022-01-05 01:30:00,1.2975441,0.059892062,0.055758845
2022-01-05 02:30:00,1.297742,0.06552665,0.06120814
2022-01-05 03:30:00,1.2817295,0.07059102,0.0661429
2022-01-05 04:30:00,1.265674,0.07145956,0.06697151
2022-01-05 05:30:00,1.2633907,0.07015183,0.06572892
2022-01-05 06:30:00,1.2687144,0.06917497,0.064771056
2022-01-05 07:30:00,1.2727778,0.068163015,0.0637917
2022-01-05 08:30:00,1.2738994,0.066983655,0.06267068
2022-01-05 09:30:00,1.2719538,0.065913714,0.061607927
2022-01-05 10:30:00,1.2701327,0.0648806,0.06061182
2022-01-05 11:30:00,1.2749313,0.06490995,0.060705557
2022-01-05 12:30:00,1.287247,0.0667363,0.06261315
2022-01-05 13:30:00,1.3061405,0.07114929,0.067096345
2022-01-05 14:30:00,1.3260179,0.07970469,0.0756543
2022-01-05 15:30:00,1.3404245,0.08671351,0.083376236
2022-01-05 16:30:00,1.3314046,0.10202606,0.098513715
2022-01-05 17:30:00,1.3107247,0.11440758,0.11080344
2022-01-05 18:30:00,1.2998041,0.12412876,0.12030016
2022-01-05 19:30:00,1.2985166,0.12139076,0.11754244
2022-01-05 20:30:00,1.3036631,0.113325514,0.109545544
2022-01-05 21:30:00,1.3081608,0.102950566,0.0992926
2022-01-05 22:30:00,1.3140656,0.09364025,0.090136215
2022-01-05 23:30:00,1.3225307,0.08741613,0.08397609
2022-01-06 00:30:00,1.3415403,0.08339162,0.079993054
2022-01-06 01:30:00,1.3744123,0.08002627,0.07658124
2022-01-06 02:30:00,1.3921239,0.079468064,0.0759854
2022-01-06 03:30:00,1.3970658,0.079885855,0.07638285
2022-01-06 04:30:00,1.3974174,0.07847946,0.07499401
2022-01-06 05:30:00,1.3981385,0.07668454,0.07319597
2022-01-06 06:30:00,1.4047643,0.078153975,0.07463235
2022-01-06 07:30:00,1.4151192,0.0817448,0.07820188
2022-01-06 08:30:00,1.4157957,0.08215084,0.07864675
2022-01-06 09:30:00,1.4129452,0.08090851,0.07745946
2022-01-06 10:30:00,1.4115752,0.07910328,0.07566572
2022-01-06 11:30:00,1.4175129,0.07803711,0.07462494
2022-01-06 12:30:00,1.4275715,0.07790416,0.07453836
2022-01-06 13:30:00,1.43928,0.07857932,0.075231604
2022-01-06 14:30:00,1.4461907,0.08171265,0.07840961
2022-01-06 15:30:00,1.4722214,0.08590485,0.08283792
2022-01-06 16:30:00,1.4791675,0.09146168,0.08836461
2022-01-06 17:30:00,1.4806339,0.095694594,0.09249406
2022-01-06 18:30:00,1.5016952,0.07266364,0.070353135
2022-01-06 19:30:00,1.4958104,0.06613946,0.06375678
2022-01-06 20:30:00,1.4933007,0.064315386,0.06173297
2022-01-06 21:30:00,1.4790335,0.06096567,0.058319602
2022-01-06 22:30:00,1.4621505,0.05695249,0.054316398
2022-01-06 23:30:00,1.4494292,0.05387392,0.05126326
2022-01-07 00:30:00,1.4551464,0.05121701,0.04859903
2022-01-07 01:30:00,1.4784222,0.048823487,0.04621267
2022-01-07 02:30:00,1.4852726,0.048094373,0.04543374
2022-01-07 03:30:00,1.4834031,0.047976177,0.045253124
2022-01-07 04:30:00,1.4928064,0.04753013,0.04471378
2022-01-07 05:30:00,1.5114048,0.046597358,0.043734554
2022-01-07 06:30:00,1.5324817,0.045951348,0.043198034
2022-01-07 07:30:00,1.5547576,0.04466135,0.0419945
2022-01-07 08:30:00,1.5736047,0.042843103,0.040164396
2022-01-07 09:30:00,1.5849843,0.042768106,0.04006859
2022-01-07 10:30:00,1.5900247,0.044302,0.041575365
2022-01-07 11:30:00,1.5966178,0.04555091,0.042783163
2022-01-07 12:30:00,1.608114,0.045498665,0.04268342
2022-01-07 13:30:00,1.6083199,0.046725374,0.043855444
2022-01-07 14:30:00,1.6002558,0.05005021,0.04706133
2022-01-07 15:30:00,1.5544453,0.0556557,0.052378032
2022-01-07 16:30:00,1.5555359,0.0608829,0.057560284
2022-01-07 17:30:00,1.5525168,0.06932215,0.06582245
2022-01-07 18:30:00,1.5646912,0.07200936,0.06855498
2022-01-07 19:30:00,1.5490973,0.07776233,0.07428073
2022-01-07 20:30:00,1.5118119,0.083678,0.080235384
2022-01-07 21:30:00,1.4881489,0.087215476,0.08378283
2022-01-07 22:30:00,1.4795119,0.09002117,0.08652358
2022-01-07 23:30:00,1.4603351,0.09533842,0.09181665
2022-01-08 00:30:00,1.4368466,0.100535974,0.096988544
2022-01-08 01:30:00,1.4492986,0.09821041,0.09459912
2022-01-08 02:30:00,1.4523678,0.09806444,0.09427059
2022-01-08 03:30:00,1.4537421,0.09821709,0.09423325
2022-01-08 04:30:00,1.433704,0.10015878,0.09600973
2022-01-08 05:30:00,1.4079912,0.1043124,0.10007485
2022-01-08 06:30:00,1.3875377,0.10931457,0.10511968
2022-01-08 07:30:00,1.3757511,0.11349169,0.109416984
2022-01-08 08:30:00,1.3607243,0.11699164,0.11303591
2022-01-08 09:30:00,1.346643,0.11787753,0.11397875
2022-01-08 10:30:00,1.336236,0.116582796,0.11266229
2022-01-08 11:30:00,1.3311647,0.11327852,0.10937593
2022-01-08 12:30:00,1.3299056,0.10912908,0.10527584
2022-01-08 13:30:00,1.3219538,0.10914795,0.105339155
2022-01-08 14:30:00,1.3084401,0.1133595,0.109530136
2022-01-08 15:30:00,1.301021,0.09942698,0.09640178
2022-01-08 16:30:00,1.294498,0.1078513,0.10477106
2022-01-08 17:30:00,1.3018398,0.11169365,0.108613305
2022-01-08 18:30:00,1.3358037,0.0950999,0.09284901
2022-01-08 19:30:00,1.366289,0.090427846,0.08814983
2022-01-08 20:30:00,1.4083579,0.08210577,0.07981225
2022-01-08 21:30:00,1.4391265,0.076504156,0.07416871
2022-01-08 22:30:00,1.4434472,0.07496404,0.07255288
2022-01-08 23:30:00,1.4351478,0.07568364,0.07325076
2022-01-09 00:30:00,1.4255925,0.07519078,0.07269116
2022-01-09 01:30:00,1.4367526,0.071255244,0.06870038
2022-01-09 02:30:00,1.4596038,0.06821874,0.06556347
2022-01-09 03:30:00,1.4599361,0.068061106,0.065331586
2022-01-09 04:30:00,1.4342232,0.07109426,0.06823604
2022-01-09 05:30:00,1.407408,0.07394646,0.07100645
2022-01-09 06:30:00,1.3980093,0.07436677,0.07144119
2022-01-09 07:30:00,1.4327493,0.066676855,0.063849166
2022-01-09 08:30:00,1.4127504,0.068259284,0.06553652
2022-01-09 09:30:00,1.3713998,0.075474486,0.072825685
