time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2022-01-01 00:00:00,78373.93,289.30786,288.90808,257.98914,0.005530808,0.0,0.0,4.6017017,287.7556,0.52069545,0.32679355,0.5531535,1.1025746,0.66082454,1.4941727
2022-01-01 01:00:00,78367.74,288.21515,287.12756,258.31482,0.005537871,0.0,0.0,4.1150036,285.83252,-1.4590269,-0.710716,-1.780724,0.5879358,0.31776768,0.8690146
2022-01-01 02:00:00,78367.8,288.5291,286.97772,258.89682,0.0055497074,0.0,0.0,3.7291546,284.3188,-1.5949756,-0.9260489,-1.7747823,0.27001435,0.13861084,0.4252863
2022-01-01 03:00:00,78359.29,288.83496,287.12402,259.63242,0.00556571,0.0,0.0,3.4787154,283.0647,-1.4348279,-0.9033352,-1.5100331,0.010729253,-0.026372433,0.0671314
2022-01-01 04:00:00,78323.95,288.85938,286.8575,259.8058,0.0055695386,0.0,0.0,3.2458086,282.01086,-1.5120386,-0.94936,-1.6271605,-0.08182359,-0.07708979,-0.06696427
2022-01-01 05:00:00,78272.55,288.9051,286.7609,259.9898,0.005573732,0.0,0.0,3.0587714,281.03796,-1.4772526,-0.9389172,-1.5315509,-0.21408999,-0.15979159,-0.24661016
2022-01-01 06:00:00,78226.23,288.77042,286.63995,259.84775,0.0055705365,0.0,0.0,3.0176032,280.12875,-1.325683,-0.8652663,-1.3404428,-0.33735764,-0.24011391,-0.4023018
2022-01-01 07:00:00,78211.71,288.40646,286.22797,259.52832,0.0055635693,0.0,0.0,3.0766506,279.34085,-1.3013512,-0.85584307,-1.3324224,-0.44981742,-0.31139183,-0.5465597
2022-01-01 08:00:00,78223.09,288.16345,286.0979,259.556,0.0055639297,0.0,0.0,3.1075754,278.659,-1.1769108,-0.78704697,-1.1818693,-0.5967152,-0.40872467,-0.7356436
2022-01-01 09:00:00,78257.33,288.02737,286.0179,259.50623,0.005562771,0.0,0.0,3.091437,278.06464,-1.0742424,-0.73201704,-1.0364418,-0.81140745,-0.55745435,-1.0060263
2022-01-01 10:00:00,78311.77,287.86377,285.71072,259.0182,0.0055639967,0.0,0.0,3.0490127,278.5073,-1.0813849,-0.7338457,-1.0694046,-1.03843,-0.6988852,-1.2860811
2022-01-01 11:00:00,78365.78,289.07388,288.46063,259.2306,0.0055683255,0.0,0.0,3.03636,288.9605,-0.7688501,-0.43022203,-0.8679342,-0.98065245,-0.52262235,-1.4341683
2022-01-01 12:00:00,78403.52,291.6182,292.39267,259.63943,0.0055770352,0.0,0.0,3.1258113,297.28342,1.4230629,1.2014123,1.0748761,-2.018425,-1.6986129,-2.1278052
2022-01-01 13:00:00,78422.734,293.16272,294.63455,260.41006,0.0055937446,0.0,0.0,3.4372733,302.63428,3.5793839,2.9846478,2.6095607,-1.7638314,-1.4725201,-1.9131448
2022-01-01 14:00:00,78438.62,294.25473,296.26617,261.17975,0.0056100744,0.0,0.0,4.0023203,306.3006,5.209258,4.294944,3.7559643,-1.5143842,-1.2505474,-1.6877054
2022-01-01 15:00:00,78446.25,294.76923,297.1772,261.9774,0.0056273234,0.0,0.0,4.8892016,308.69116,6.2721562,5.1426406,4.5523252,-1.2222238,-1.0033445,-1.4575651
2022-01-01 16:00:00,78462.81,294.90372,297.55902,262.2877,0.005634283,0.0,0.0,5.8943143,309.89868,7.0415688,5.745043,5.1532893,-0.7697393,-0.629227,-1.0310318
2022-01-01 17:00:00,78475.57,294.80817,297.56866,261.97568,0.0056274543,0.0,0.0,6.665371,310.19595,7.349984,5.9871635,5.4236417,-0.21536595,-0.17522347,-0.5224515
2022-01-01 18:00:00,78488.805,294.55606,297.27563,261.62027,0.0056195315,0.0,0.0,6.97384,309.6623,7.242016,5.904597,5.356387,0.19342741,0.15843883,-0.11840862
2022-01-01 19:00:00,78496.33,294.235,296.77182,261.33945,0.0056135235,0.0,0.0,6.8914275,308.34445,6.817816,5.568872,5.050991,0.45454788,0.37241775,0.14762673
2022-01-01 20:00:00,78493.79,293.87567,296.09256,260.9216,0.0056044417,0.0,0.0,6.5585475,306.21448,6.142124,5.032321,4.554047,0.6440411,0.5285078,0.34580833
2022-01-01 21:00:00,78484.93,293.3558,295.12253,260.35287,0.005592433,0.0,0.0,6.151376,303.0544,5.370895,4.40736,3.9986062,0.80439687,0.6598727,0.54026693
2022-01-01 22:00:00,78487.67,292.61392,293.79654,260.52475,0.0055960272,0.0,0.0,5.728381,298.87415,4.442472,3.6407318,3.317315,0.87853163,0.71840775,0.65781355
2022-01-01 23:00:00,78511.01,291.42325,291.91916,260.94147,0.005605025,0.0,0.0,5.2839108,293.5,3.1263342,2.534854,2.4621904,0.9628648,0.77715427,0.8546167
2022-01-02 00:00:00,78524.79,288.89844,288.33838,261.85867,0.005613449,0.0,0.0,4.831639,287.20828,0.8797132,0.4997276,1.1955593,0.8961274,0.54852974,1.2431731
2022-01-02 01:00:00,78515.38,287.85403,286.8939,261.85715,0.005613378,0.0,0.0,4.367593,285.4191,-1.3199948,-0.69822323,-1.6229287,0.5051156,0.28322172,0.7412827
2022-01-02 02:00:00,78502.04,288.2554,286.70694,262.28625,0.0056227134,0.0,0.0,3.979534,283.9774,-1.6057866,-0.9364194,-1.8529869,-0.010667801,-0.026015282,0.073898375
2022-01-02 03:00:00,78479.85,288.724,287.05212,262.9188,0.005636246,0.0,0.0,3.769546,282.81314,-1.2259457,-0.7872544,-1.306128,-0.35953426,-0.24137759,-0.4033271
