time,PS,TQV,TO3,TOTEXTTAU,TOTANGSTR,TOTSCATAU,TAUTOT,TAUHGH,TAUMID,TAULOW
2022-01-03 12:00:00,78627.18,4.064582,265.81686,,,,,,,
2022-01-03 12:30:00,,,,0.0330252,1.4488626,0.030425893,0.0,0.0,0.0,0.0
2022-01-03 13:00:00,78639.29,3.963442,264.9713,,,,,,,
2022-01-03 13:30:00,,,,0.032585394,1.4760648,0.030067543,0.0,0.0,0.0,0.0
2022-01-03 14:00:00,78649.125,4.013297,264.3344,,,,,,,
2022-01-03 14:30:00,,,,0.033228785,1.505756,0.030748015,0.0,0.0,0.0,0.0
2022-01-03 15:00:00,78652.516,4.2535334,263.68307,,,,,,,
2022-01-03 15:30:00,,,,0.038922943,1.5065463,0.035760626,0.0,0.0,0.0,0.0
2022-01-03 16:00:00,78651.22,4.556016,262.63904,,,,,,,
2022-01-03 16:30:00,,,,0.041181464,1.5151109,0.03796909,0.0,0.0,0.0,0.0
2022-01-03 17:00:00,78637.23,4.9582214,261.74564,,,,,,,
2022-01-03 17:30:00,,,,0.04301133,1.5083151,0.039778795,0.0,0.0,0.0,0.0
2022-01-03 18:00:00,78620.42,5.3461385,260.69205,,,,,,,
2022-01-03 18:30:00,,,,0.045101833,1.4774618,0.04167414,0.0,0.0,0.0,0.0
2022-01-03 19:00:00,78598.41,5.655089,259.43594,,,,,,,
2022-01-03 19:30:00,,,,0.04519373,1.4532609,0.041875288,0.0,0.0,0.0,0.0
2022-01-03 20:00:00,78572.04,5.852722,258.09692,,,,,,,
2022-01-03 20:30:00,,,,0.044278063,1.4182329,0.041020725,0.0,0.0,0.0,0.0
2022-01-03 21:00:00,78541.234,5.839015,256.8297,,,,,,,
2022-01-03 21:30:00,,,,0.043042485,1.3834404,0.039748672,0.0,0.0,0.0,0.0
2022-01-03 22:00:00,78520.04,5.729143,256.47266,,,,,,,
2022-01-03 22:30:00,,,,0.04073191,1.357237,0.037551012,0.0,0.0,0.0,0.0
2022-01-03 23:00:00,78523.234,5.439562,256.31906,,,,,,,
2022-01-03 23:30:00,,,,0.03782339,1.3423742,0.034753762,0.0,0.0,0.0,0.0
2022-01-04 00:00:00,78534.266,5.0238056,256.7245,,,,,,,
2022-01-04 00:30:00,,,,0.034340296,1.348175,0.031446036,0.0,0.0,0.0,0.0
2022-01-04 01:00:00,78540.03,4.478399,256.7504,,,,,,,
2022-01-04 01:30:00,,,,0.030708656,1.3756661,0.027985284,0.0,0.0,0.0,0.0
2022-01-04 02:00:00,78534.8,3.9546366,256.8953,,,,,,,
2022-01-04 02:30:00,,,,0.02825154,1.4052321,0.025620788,0.0,0.0,0.0,0.0
2022-01-04 03:00:00,78526.914,3.6740458,256.97653,,,,,,,
2022-01-04 03:30:00,,,,0.027092094,1.4223268,0.024514828,0.0,0.0,0.0,0.0
2022-01-04 04:00:00,78502.88,3.5103734,257.44016,,,,,,,
2022-01-04 04:30:00,,,,0.026294285,1.433254,0.023756392,0.0,0.0,0.0,0.0
2022-01-04 05:00:00,78451.25,3.3289435,257.90543,,,,,,,
2022-01-04 05:30:00,,,,0.02547435,1.4468113,0.022975368,0.0,0.0,0.0,0.0
2022-01-04 06:00:00,78392.19,3.1198754,258.5698,,,,,,,
2022-01-04 06:30:00,,,,0.02451426,1.458812,0.022059878,0.0,0.0,0.0,0.0
2022-01-04 07:00:00,78357.086,2.9517386,259.45676,,,,,,,
2022-01-04 07:30:00,,,,0.023600182,1.4682068,0.02119901,0.0,0.0,0.0,0.0
2022-01-04 08:00:00,78347.78,2.8374403,260.58078,,,,,,,
2022-01-04 08:30:00,,,,0.022824755,1.4758704,0.020471543,0.0,0.0,0.0,0.0
2022-01-04 09:00:00,78357.72,2.7609818,261.8941,,,,,,,
2022-01-04 09:30:00,,,,0.022361148,1.4846061,0.02004422,0.0,0.0,0.0,0.0
2022-01-04 10:00:00,78387.94,2.7448678,261.95865,,,,,,,
2022-01-04 10:30:00,,,,0.022319179,1.4932519,0.020005766,0.0,0.0,0.0,0.0
2022-01-04 11:00:00,78424.94,2.7796052,262.36627,,,,,,,
2022-01-04 11:30:00,,,,0.022504628,1.5043466,0.020189814,0.0,0.0,0.0,0.0
2022-01-04 12:00:00,78451.65,2.8401117,262.5047,,,,,,,
2022-01-04 12:30:00,,,,0.022909112,1.5170652,0.02059184,0.0,0.0,0.0,0.0
2022-01-04 13:00:00,78463.05,2.979454,262.5348,,,,,,,
2022-01-04 13:30:00,,,,0.024597777,1.5254015,0.02225061,0.0,0.0,0.0,0.0
2022-01-04 14:00:00,78465.33,3.405399,262.5289,,,,,,,
2022-01-04 14:30:00,,,,0.027770108,1.531798,0.025346192,0.0,0.0,0.0,0.0
2022-01-04 15:00:00,78457.47,4.148423,262.43707,,,,,,,
2022-01-04 15:30:00,,,,0.03708409,1.4807125,0.033759803,0.0,0.0,0.0,0.0
2022-01-04 16:00:00,78437.414,5.006946,262.489,,,,,,,
2022-01-04 16:30:00,,,,0.042291988,1.4764478,0.038804915,0.0,0.0,0.0,0.0
2022-01-04 17:00:00,78414.2,5.9045424,262.3679,,,,,,,
2022-01-04 17:30:00,,,,0.047390256,1.4545206,0.043717835,0.0,0.0,0.0,0.0
2022-01-04 18:00:00,78394.2,6.6429367,262.2491,,,,,,,
2022-01-04 18:30:00,,,,0.05054839,1.4188433,0.0467811,0.0,0.0,0.0,0.0
2022-01-04 19:00:00,78371.89,7.1621475,262.078,,,,,,,
2022-01-04 19:30:00,,,,0.05220264,1.387496,0.048444424,0.0,0.0,0.0,0.0
2022-01-04 20:00:00,78353.17,7.4652257,261.87112,,,,,,,
2022-01-04 20:30:00,,,,0.05297396,1.3555726,0.049177445,0.0,0.0,0.0,0.0
2022-01-04 21:00:00,78332.555,7.538274,261.9696,,,,,,,
2022-01-04 21:30:00,,,,0.05328581,1.3300145,0.049449034,0.0,0.0,0.0,0.0
2022-01-04 22:00:00,78322.82,7.58842,262.1962,,,,,,,
2022-01-04 22:30:00,,,,0.053768814,1.3106354,0.049891397,0.0,0.0,0.0,0.0
2022-01-04 23:00:00,78353.625,7.67601,262.48724,,,,,,,
2022-01-04 23:30:00,,,,0.054735288,1.2948807,0.050817072,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,78392.734,7.849013,262.96545,,,,,,,
2022-01-05 00:30:00,,,,0.056619022,1.2890347,0.052631002,,,,
2022-01-05 01:00:00,78416.53,8.132964,262.77707,,,,,,,
2022-01-05 01:30:00,,,,0.059892062,1.2975441,0.055758845,,,,
2022-01-05 02:00:00,78418.81,8.620596,262.59735,,,,,,,
2022-01-05 02:30:00,,,,0.06552665,1.297742,0.06120814,,,,
2022-01-05 03:00:00,78402.14,9.388007,262.30194,,,,,,,
2022-01-05 03:30:00,,,,0.07059102,1.2817295,0.0661429,,,,
2022-01-05 04:00:00,78382.55,9.925898,262.10126,,,,,,,
2022-01-05 04:30:00,,,,0.07145956,1.265674,0.06697151,,,,
2022-01-05 05:00:00,78347.94,9.981258,262.51157,,,,,,,
2022-01-05 05:30:00,,,,0.07015183,1.2633907,0.06572892,,,,
2022-01-05 06:00:00,78312.516,9.802007,263.52997,,,,,,,
2022-01-05 06:30:00,,,,0.06917497,1.2687144,0.064771056,,,,
2022-01-05 07:00:00,78283.125,9.587553,264.44846,,,,,,,
2022-01-05 07:30:00,,,,0.068163015,1.2727778,0.0637917,,,,
2022-01-05 08:00:00,78270.27,9.341603,265.2062,,,,,,,
2022-01-05 08:30:00,,,,0.066983655,1.2738994,0.06267068,,,,
2022-01-05 09:00:00,78298.87,9.193882,265.75665,,,,,,,
2022-01-05 09:30:00,,,,0.065913714,1.2719538,0.061607927,,,,
2022-01-05 10:00:00,78335.94,9.109388,265.31522,,,,,,,
2022-01-05 10:30:00,,,,0.0648806,1.2701327,0.06061182,,,,
2022-01-05 11:00:00,78369.02,9.097838,265.1379,,,,,,,
2022-01-05 11:30:00,,,,0.06490995,1.2749313,0.060705557,,,,
2022-01-05 12:00:00,78382.414,9.218237,264.93878,,,,,,,
2022-01-05 12:30:00,,,,0.0667363,1.287247,0.06261315,,,,
2022-01-05 13:00:00,78385.61,9.497758,264.73578,,,,,,,
2022-01-05 13:30:00,,,,0.07114929,1.3061405,0.067096345,,,,
2022-01-05 14:00:00,78376.73,9.962482,264.30243,,,,,,,
2022-01-05 14:30:00,,,,0.07970469,1.3260179,0.0756543,,,,
2022-01-05 15:00:00,78380.76,10.708473,263.1984,,,,,,,
2022-01-05 15:30:00,,,,0.08671351,1.3404245,0.083376236,,,,
2022-01-05 16:00:00,78398.7,11.506489,261.80103,,,,,,,
2022-01-05 16:30:00,,,,0.10202606,1.3314046,0.098513715,,,,
2022-01-05 17:00:00,78399.98,11.982168,260.4085,,,,,,,
2022-01-05 17:30:00,,,,0.11440758,1.3107247,0.11080344,,,,
2022-01-05 18:00:00,78396.99,11.917026,259.37134,,,,,,,
2022-01-05 18:30:00,,,,0.12412876,1.2998041,0.12030016,,,,
2022-01-05 19:00:00,78381.055,11.445634,258.73376,,,,,,,
2022-01-05 19:30:00,,,,0.12139076,1.2985166,0.11754244,,,,
2022-01-05 20:00:00,78356.02,10.868102,258.2992,,,,,,,
2022-01-05 20:30:00,,,,0.113325514,1.3036631,0.109545544,,,,
2022-01-05 21:00:00,78326.734,10.258018,258.22394,,,,,,,
2022-01-05 21:30:00,,,,0.102950566,1.3081608,0.0992926,,,,
2022-01-05 22:00:00,78304.945,9.675005,258.38663,,,,,,,
2022-01-05 22:30:00,,,,0.09364025,1.3140656,0.090136215,,,,
2022-01-05 23:00:00,78307.79,9.344799,258.60236,,,,,,,
2022-01-05 23:30:00,,,,0.08741613,1.3225307,0.08397609,,,,
2022-01-06 00:00:00,78317.17,9.370803,259.05588,,,,,,,
2022-01-06 00:30:00,,,,0.08339162,1.3415403,0.079993054,0.0,0.0,0.0,0.0
2022-01-06 01:00:00,78319.23,9.643597,259.07504,,,,,,,
2022-01-06 01:30:00,,,,0.08002627,1.3744123,0.07658124,0.0,0.0,0.0,0.0
2022-01-06 02:00:00,78304.97,10.021803,259.52954,,,,,,,
2022-01-06 02:30:00,,,,0.079468064,1.3921239,0.0759854,0.0,0.0,0.0,0.0
2022-01-06 03:00:00,78290.67,10.474592,260.19324,,,,,,,
2022-01-06 03:30:00,,,,0.079885855,1.3970658,0.07638285,0.0,0.0,0.0,0.0
2022-01-06 04:00:00,78262.66,10.825508,260.99945,,,,,,,
2022-01-06 04:30:00,,,,0.07847946,1.3974174,0.07499401,0.0,0.0,0.0,0.0
2022-01-06 05:00:00,78219.7,10.941641,261.52814,,,,,,,
2022-01-06 05:30:00,,,,0.07668454,1.3981385,0.07319597,0.0,0.0,0.0,0.0
2022-01-06 06:00:00,78183.7,10.951691,262.03537,,,,,,,
2022-01-06 06:30:00,,,,0.078153975,1.4047643,0.07463235,0.0,0.0,0.0,0.0
2022-01-06 07:00:00,78171.66,10.942709,262.32266,,,,,,,
2022-01-06 07:30:00,,,,0.0817448,1.4151192,0.07820188,0.0,0.0,0.0,0.0
2022-01-06 08:00:00,78195.69,10.820889,262.6912,,,,,,,
2022-01-06 08:30:00,,,,0.08215084,1.4157957,0.07864675,0.0,0.0,0.0,0.0
2022-01-06 09:00:00,78242.984,10.571703,263.19974,,,,,,,
2022-01-06 09:30:00,,,,0.08090851,1.4129452,0.07745946,0.0,0.0,0.0,0.0
2022-01-06 10:00:00,78304.414,10.267703,262.78223,,,,,,,
2022-01-06 10:30:00,,,,0.07910328,1.4115752,0.07566572,0.0,0.0,0.0,0.0
2022-01-06 11:00:00,78368.734,9.997585,262.98737,,,,,,,
2022-01-06 11:30:00,,,,0.07803711,1.4175129,0.07462494,0.0,0.0,0.0,0.0
2022-01-06 12:00:00,78416.84,9.823844,263.11713,,,,,,,
2022-01-06 12:30:00,,,,0.07790416,1.4275715,0.07453836,0.0,0.0,0.0,0.0
2022-01-06 13:00:00,78443.83,9.748792,263.1419,,,,,,,
2022-01-06 13:30:00,,,,0.07857932,1.43928,0.075231604,0.0,0.0,0.0,0.0
2022-01-06 14:00:00,78459.69,9.751817,263.1539,,,,,,,
2022-01-06 14:30:00,,,,0.08171265,1.4461907,0.07840961,0.0,0.0,0.0,0.0
2022-01-06 15:00:00,78461.13,9.891404,262.8568,,,,,,,
2022-01-06 15:30:00,,,,0.08590485,1.4722214,0.08283792,0.0,0.0,0.0,0.0
2022-01-06 16:00:00,78453.836,9.91742,261.80502,,,,,,,
2022-01-06 16:30:00,,,,0.09146168,1.4791675,0.08836461,0.0,0.0,0.0,0.0
2022-01-06 17:00:00,78441.46,9.919916,260.4405,,,,,,,
2022-01-06 17:30:00,,,,0.095694594,1.4806339,0.09249406,0.0,0.0,0.0,0.0
2022-01-06 18:00:00,78427.375,9.801425,259.33145,,,,,,,
2022-01-06 18:30:00,,,,0.07266364,1.5016952,0.070353135,0.0,0.0,0.0,0.0
2022-01-06 19:00:00,78399.76,9.487806,258.55872,,,,,,,
2022-01-06 19:30:00,,,,0.06613946,1.4958104,0.06375678,0.0,0.0,0.0,0.0
2022-01-06 20:00:00,78366.19,9.084453,258.02686,,,,,,,
2022-01-06 20:30:00,,,,0.064315386,1.4933007,0.06173297,0.0,0.0,0.0,0.0
2022-01-06 21:00:00,78332.03,8.606887,257.84656,,,,,,,
2022-01-06 21:30:00,,,,0.06096567,1.4790335,0.058319602,0.0,0.0,0.0,0.0
2022-01-06 22:00:00,78319.43,8.278072,258.17773,,,,,,,
2022-01-06 22:30:00,,,,0.05695249,1.4621505,0.054316398,0.0,0.0,0.0,0.0
2022-01-06 23:00:00,78333.06,7.910347,258.41458,,,,,,,
2022-01-06 23:30:00,,,,0.05387392,1.4494292,0.05126326,0.0,0.0,0.0,0.0
2022-01-07 00:00:00,78350.305,7.603163,258.91,,,,,,,
2022-01-07 00:30:00,,,,0.05121701,1.4551464,0.04859903,0.0,0.0,0.0,0.0
2022-01-07 01:00:00,78349.336,7.3974824,259.00745,,,,,,,
2022-01-07 01:30:00,,,,0.048823487,1.4784222,0.04621267,0.0,0.0,0.0,0.0
2022-01-07 02:00:00,78349.445,7.345896,259.42746,,,,,,,
2022-01-07 02:30:00,,,,0.048094373,1.4852726,0.04543374,0.0,0.0,0.0,0.0
2022-01-07 03:00:00,78351.914,7.43686,259.90417,,,,,,,
2022-01-07 03:30:00,,,,0.047976177,1.4834031,0.045253124,0.0,0.0,0.0,0.0
2022-01-07 04:00:00,78340.375,7.3991776,259.97562,,,,,,,
2022-01-07 04:30:00,,,,0.04753013,1.4928064,0.04471378,0.0,0.0,0.0,0.0
2022-01-07 05:00:00,78320.1,7.104021,260.08127,,,,,,,
2022-01-07 05:30:00,,,,0.046597358,1.5114048,0.043734554,0.0,0.0,0.0,0.0
2022-01-07 06:00:00,78302.16,6.660885,260.45367,,,,,,,
2022-01-07 06:30:00,,,,0.045951348,1.5324817,0.043198034,0.0,0.0,0.0,0.0
2022-01-07 07:00:00,78294.31,6.151752,260.92038,,,,,,,
2022-01-07 07:30:00,,,,0.04466135,1.5547576,0.0419945,0.0,0.0,0.0,0.0
2022-01-07 08:00:00,78297.41,5.6938143,261.04825,,,,,,,
2022-01-07 08:30:00,,,,0.042843103,1.5736047,0.040164396,0.0,0.0,0.0,0.0
2022-01-07 09:00:00,78324.92,5.402119,261.05823,,,,,,,
2022-01-07 09:30:00,,,,0.042768106,1.5849843,0.04006859,0.0,0.0,0.0,0.0
2022-01-07 10:00:00,78365.13,5.2100396,260.8494,,,,,,,
2022-01-07 10:30:00,,,,0.044302,1.5900247,0.041575365,0.0,0.0,0.0,0.0
2022-01-07 11:00:00,78403.77,5.1133475,260.96155,,,,,,,
2022-01-07 11:30:00,,,,0.04555091,1.5966178,0.042783163,0.0,0.0,0.0,0.0
2022-01-07 12:00:00,78425.35,5.061278,260.52917,,,,,,,
2022-01-07 12:30:00,,,,0.045498665,1.608114,0.04268342,0.0,0.0,0.0,0.0
2022-01-07 13:00:00,78434.53,5.1691546,259.92572,,,,,,,
2022-01-07 13:30:00,,,,0.046725374,1.6083199,0.043855444,0.0,0.0,0.0,0.0
2022-01-07 14:00:00,78435.49,5.534678,259.46146,,,,,,,
2022-01-07 14:30:00,,,,0.05005021,1.6002558,0.04706133,0.0,0.0,0.0,0.0
2022-01-07 15:00:00,78437.0,6.124758,259.33505,,,,,,,
2022-01-07 15:30:00,,,,0.0556557,1.5544453,0.052378032,0.0,0.0,0.0,0.0
2022-01-07 16:00:00,78431.516,6.663735,259.69263,,,,,,,
2022-01-07 16:30:00,,,,0.0608829,1.5555359,0.057560284,0.0,0.0,0.0,0.0
2022-01-07 17:00:00,78413.84,7.2892256,260.0095,,,,,,,
2022-01-07 17:30:00,,,,0.06932215,1.5525168,0.06582245,0.0,0.0,0.0,0.0
2022-01-07 18:00:00,78401.49,7.884115,260.55704,,,,,,,
2022-01-07 18:30:00,,,,0.07200936,1.5646912,0.06855498,0.0,0.0,0.0,0.0
2022-01-07 19:00:00,78394.64,8.370315,261.08853,,,,,,,
2022-01-07 19:30:00,,,,0.07776233,1.5490973,0.07428073,0.053574078,0.053573612,0.0,0.0
2022-01-07 20:00:00,78381.08,8.685543,261.26422,,,,,,,
2022-01-07 20:30:00,,,,0.083678,1.5118119,0.080235384,0.33825693,0.33825687,0.0,0.0
2022-01-07 21:00:00,78373.016,8.735272,261.40768,,,,,,,
